simulation_year,scenario_label,ntp_seconds_counter,unix_signed_counter,unix_64bit_counter,ntp_era,interpreted_ntp_year,interpreted_unix_year,interpreted_unix_year_64bit,overflow_event_flag,ntp_overflow_occurred,unix_overflow_occurred,time_error_ntp_seconds,time_error_unix_seconds,legacy_device_fraction_affected,patch_rate_per_year,initial_legacy_fraction,true_seconds_since_ntp_epoch,true_seconds_since_unix_epoch
2039.112936,aggressive_patch_campaign,95103103.99988079,-2113928897.0,2181038399.0,0.0,1903.013635510935,1903.0136354792508,2039.1129363132811,1,1,1,4294967295.0,4294967295.0,0.019470047871547328,0.2,0.4,4390070399.999881,2181038399.999881
2039.195072,aggressive_patch_campaign,97695103.99987984,-2111336897.0,2183630399.0,0.0,1903.095771034549,1903.0957710028647,2039.195071836895,1,1,1,4294967295.0,4294967295.0,0.019152824024415507,0.2,0.4,4392662399.99988,2183630399.99988
2039.277207,aggressive_patch_campaign,100287103.99987984,-2108744897.0,2186222399.0,0.0,1903.177906558163,1903.1779065264786,2039.277207360509,1,1,1,4294967295.0,4294967295.0,0.01884076867865835,0.2,0.4,4395254399.99988,2186222399.9998794
2039.359343,aggressive_patch_campaign,102879103.99987888,-2106152897.0,2188814399.0,0.0,1903.2600420817769,1903.2600420500926,2039.359342884123,1,1,1,4294967295.0,4294967295.0,0.018533797624319087,0.2,0.4,4397846399.999879,2188814399.999879
2039.441478,aggressive_patch_campaign,105471103.99987793,-2103560897.0,2191406399.0,0.0,1903.3421776053908,1903.3421775737065,2039.441478407737,1,1,1,4294967295.0,4294967295.0,0.018231828023466644,0.2,0.4,4400438399.999878,2191406399.999878
2039.523614,aggressive_patch_campaign,108063103.99987793,-2100968897.0,2193998399.0,0.0,1903.4243131290048,1903.4243130973205,2039.5236139313508,1,1,1,4294967295.0,4294967295.0,0.017934778387841365,0.2,0.4,4403030399.999878,2193998399.9998775
2039.605749,aggressive_patch_campaign,110655103.99987698,-2098376897.0,2196590399.0,0.0,1903.5064486526187,1903.5064486209344,2039.605749454965,1,1,1,4294967295.0,4294967295.0,0.01764256855686494,0.2,0.4,4405622399.999877,2196590399.999877
2039.687885,aggressive_patch_campaign,113247103.99987602,-2095784897.0,2199182399.0,0.0,1903.5885841762326,1903.5885841445483,2039.687884978579,1,1,1,4294967295.0,4294967295.0,0.017355119676008595,0.2,0.4,4408214399.999876,2199182399.999876
2039.770021,aggressive_patch_campaign,115839103.99987507,-2093192897.0,2201774399.0,0.0,1903.6707196998466,1903.6707196681623,2039.770020502193,1,1,1,4294967295.0,4294967295.0,0.01707235417551375,0.2,0.4,4410806399.999875,2201774399.9998755
2039.852156,aggressive_patch_campaign,118431103.99987507,-2090600897.0,2204366399.0,0.0,1903.7528552234605,1903.7528551917762,2039.8521560258068,1,1,1,4294967295.0,4294967295.0,0.016794195749459347,0.2,0.4,4413398399.999875,2204366399.999875
2039.934292,aggressive_patch_campaign,121023103.99987411,-2088008897.0,2206958399.0,0.0,1903.8349907470745,1903.8349907153902,2039.9342915494208,1,1,1,4294967295.0,4294967295.0,0.016520569335170255,0.2,0.4,4415990399.999874,2206958399.999874
2040.016427,aggressive_patch_campaign,123615103.99987316,-2085416897.0,2209550399.0,0.0,1903.9171262706884,1903.9171262390041,2040.0164270730347,1,1,1,4294967295.0,4294967295.0,0.01625140109296119,0.2,0.4,4418582399.999873,2209550399.9998736
2040.098563,aggressive_patch_campaign,126207103.99987316,-2082824897.0,2212142399.0,0.0,1903.9992617943024,1903.9992617626183,2040.0985625966487,1,1,1,4294967295.0,4294967295.0,0.015986618386210613,0.2,0.4,4421174399.999873,2212142399.999873
2040.180698,aggressive_patch_campaign,128799103.99987221,-2080232897.0,2214734399.0,0.0,1904.0813973179163,1904.0813972862322,2040.1806981202626,1,1,1,4294967295.0,4294967295.0,0.015726149761759355,0.2,0.4,4423766399.999872,2214734399.999872
2040.262834,aggressive_patch_campaign,131391103.99987125,-2077640897.0,2217326399.0,0.0,1904.1635328415302,1904.1635328098462,2040.2628336438765,1,1,1,4294967295.0,4294967295.0,0.015469924930628522,0.2,0.4,4426358399.999871,2217326399.9998717
2040.344969,aggressive_patch_campaign,133983103.99987125,-2075048897.0,2219918399.0,0.0,1904.2456683651442,1904.2456683334601,2040.3449691674905,1,1,1,4294967295.0,4294967295.0,0.015217874749051617,0.2,0.4,4428950399.999871,2219918399.999871
2040.427105,aggressive_patch_campaign,136575103.9998703,-2072456897.0,2222510399.0,0.0,1904.3278038887581,1904.327803857074,2040.4271046911044,1,1,1,4294967295.0,4294967295.0,0.014969931199815715,0.2,0.4,4431542399.99987,2222510399.9998703
2040.50924,aggressive_patch_campaign,139167103.99986935,-2069864897.0,2225102399.0,0.0,1904.409939412372,1904.409939380688,2040.5092402147184,1,1,1,4294967295.0,4294967295.0,0.014726027373906582,0.2,0.4,4434134399.999869,2225102399.99987
2040.591376,aggressive_patch_campaign,141759103.99986935,-2067272897.0,2227694399.0,0.0,1904.492074935986,1904.492074904302,2040.5913757383325,1,1,1,4294967295.0,4294967295.0,0.01448609745245293,0.2,0.4,4436726399.999869,2227694399.999869
2040.673511,aggressive_patch_campaign,144351103.9998684,-2064680897.0,2230286399.0,0.0,1904.5742104596,1904.574210427916,2040.6735112619465,1,1,1,4294967295.0,4294967295.0,0.01425007668896477,0.2,0.4,4439318399.999868,2230286399.9998684
2040.755647,aggressive_patch_campaign,146943103.99986744,-2062088897.0,2232878399.0,0.0,1904.656345983214,1904.6563459515298,2040.7556467855604,1,1,1,4294967295.0,4294967295.0,0.014017901391861216,0.2,0.4,4441910399.999867,2232878399.999868
2040.837782,aggressive_patch_campaign,149535103.99986744,-2059496897.0,2235470399.0,0.0,1904.7384815068278,1904.7384814751438,2040.8377823091744,1,1,1,4294967295.0,4294967295.0,0.013789508907282935,0.2,0.4,4444502399.999867,2235470399.999867
2040.919918,aggressive_patch_campaign,152127103.9998665,-2056904897.0,2238062399.0,0.0,1904.8206170304418,1904.820616998758,2040.9199178327883,1,1,1,4294967295.0,4294967295.0,0.013564837602184632,0.2,0.4,4447094399.9998665,2238062399.9998665
2041.002053,aggressive_patch_campaign,154719103.99986553,-2054312897.0,2240654399.0,0.0,1904.9027525540557,1904.9027525223719,2041.0020533564023,1,1,1,4294967295.0,4294967295.0,0.01334382684770304,0.2,0.4,4449686399.999866,2240654399.999866
2041.084189,aggressive_patch_campaign,157311103.99986553,-2051720897.0,2243246399.0,0.0,1904.9848880776697,1904.9848880459858,2041.0841888800162,1,1,1,4294967295.0,4294967295.0,0.013126417002795819,0.2,0.4,4452278399.999866,2243246399.999865
2041.166324,aggressive_patch_campaign,159903103.99986458,-2049128897.0,2245838399.0,0.0,1905.0670236012836,1905.0670235695998,2041.1663244036301,1,1,1,4294967295.0,4294967295.0,0.012912549398147111,0.2,0.4,4454870399.999865,2245838399.9998646
2041.24846,aggressive_patch_campaign,162495103.99986362,-2046536897.0,2248430399.0,0.0,1905.1491591248976,1905.1491590932137,2041.248459927244,1,1,1,4294967295.0,4294967295.0,0.012702166320335273,0.2,0.4,4457462399.999864,2248430399.9998636
2041.330595,aggressive_patch_campaign,165087103.99986362,-2043944897.0,2251022399.0,0.0,1905.2312946485115,1905.2312946168277,2041.330595450858,1,1,1,4294967295.0,4294967295.0,0.012495210996258563,0.2,0.4,4460054399.999864,2251022399.999863
2041.412731,aggressive_patch_campaign,167679103.99986267,-2041352897.0,2253614399.0,0.0,1905.3134301721254,1905.3134301404416,2041.4127309744722,1,1,1,4294967295.0,4294967295.0,0.012291627577814612,0.2,0.4,4462646399.999863,2253614399.9998627
2041.494867,aggressive_patch_campaign,170271103.99986172,-2038760897.0,2256206399.0,0.0,1905.3955656957394,1905.3955656640555,2041.4948664980861,1,1,1,4294967295.0,4294967295.0,0.012091361126829452,0.2,0.4,4465238399.999862,2256206399.9998617
2041.577002,aggressive_patch_campaign,172863103.99986172,-2036168897.0,2258798399.0,0.0,1905.4777012193533,1905.4777011876695,2041.5770020217,1,1,1,4294967295.0,4294967295.0,0.011894357600232153,0.2,0.4,4467830399.999862,2258798399.9998612
2041.659138,aggressive_patch_campaign,175455103.99986076,-2033576897.0,2261390399.0,0.0,1905.5598367429673,1905.5598367112834,2041.659137545314,1,1,1,4294967295.0,4294967295.0,0.011700563835470988,0.2,0.4,4470422399.999861,2261390399.999861
2041.741273,aggressive_patch_campaign,178047103.9998598,-2030984897.0,2263982399.0,0.0,1905.6419722665812,1905.6419722348974,2041.741273068928,1,1,1,4294967295.0,4294967295.0,0.011509927536167183,0.2,0.4,4473014399.99986,2263982399.99986
2041.823409,aggressive_patch_campaign,180639103.99985886,-2028392897.0,2266574399.0,0.0,1905.7241077901951,1905.7241077585113,2041.823408592542,1,1,1,4294967295.0,4294967295.0,0.011322397258002475,0.2,0.4,4475606399.999859,2266574399.9998593
2041.905544,aggressive_patch_campaign,183231103.99985886,-2025800897.0,2269166399.0,0.0,1905.806243313809,1905.8062432821255,2041.9055441161559,1,1,1,4294967295.0,4294967295.0,0.011137922394836517,0.2,0.4,4478198399.999859,2269166399.999859
2041.98768,aggressive_patch_campaign,185823103.9998579,-2023208897.0,2271758399.0,0.0,1905.888378837423,1905.8883788057394,2041.9876796397698,1,1,1,4294967295.0,4294967295.0,0.010956453165050542,0.2,0.4,4480790399.999858,2271758399.999858
2042.069815,aggressive_patch_campaign,188415103.99985695,-2020616897.0,2274350399.0,0.0,1905.970514361037,1905.9705143293534,2042.0698151633837,1,1,1,4294967295.0,4294967295.0,0.010777940598113503,0.2,0.4,4483382399.999857,2274350399.9998574
2042.151951,aggressive_patch_campaign,191007103.99985695,-2018024897.0,2276942399.0,0.0,1906.052649884651,1906.0526498529673,2042.1519506869977,1,1,1,4294967295.0,4294967295.0,0.01060233652136707,0.2,0.4,4485974399.999857,2276942399.999857
2042.234086,aggressive_patch_campaign,193599103.999856,-2015432897.0,2279534399.0,0.0,1906.1347854082649,1906.1347853765812,2042.2340862106116,1,1,1,4294967295.0,4294967295.0,0.01042959354702599,0.2,0.4,4488566399.999856,2279534399.999856
2042.316222,aggressive_patch_campaign,196191103.99985504,-2012840897.0,2282126399.0,0.0,1906.2169209318788,1906.2169209001952,2042.3162217342256,1,1,1,4294967295.0,4294967295.0,0.010259665059390181,0.2,0.4,4491158399.999855,2282126399.9998555
2042.398357,aggressive_patch_campaign,198783103.99985504,-2010248897.0,2284718399.0,0.0,1906.2990564554927,1906.2990564238091,2042.3983572578397,1,1,1,4294967295.0,4294967295.0,0.010092505202265236,0.2,0.4,4493750399.999855,2284718399.9998546
2042.480493,aggressive_patch_campaign,201375103.9998541,-2007656897.0,2287310399.0,0.0,1906.3811919791067,1906.381191947423,2042.4804927814537,1,1,1,4294967295.0,4294967295.0,0.00992806886658785,0.2,0.4,4496342399.999854,2287310399.999854
2042.562628,aggressive_patch_campaign,203967103.99985313,-2005064897.0,2289902399.0,0.0,1906.4633275027206,1906.463327471037,2042.5626283050676,1,1,1,4294967295.0,4294967295.0,0.00976631167825288,0.2,0.4,4498934399.999853,2289902399.9998536
2042.644764,aggressive_patch_campaign,206559103.99985313,-2002472897.0,2292494399.0,0.0,1906.5454630263346,1906.545462994651,2042.6447638286816,1,1,1,4294967295.0,4294967295.0,0.009607189986138744,0.2,0.4,4501526399.999853,2292494399.9998527
2042.726899,aggressive_patch_campaign,209151103.99985218,-1999880897.0,2295086399.0,0.0,1906.6275985499485,1906.627598518265,2042.7268993522955,1,1,1,4294967295.0,4294967295.0,0.009450660850327891,0.2,0.4,4504118399.999852,2295086399.999852
2042.809035,aggressive_patch_campaign,211743103.99985123,-1997288897.0,2297678399.0,0.0,1906.7097340735625,1906.709734041879,2042.8090348759094,1,1,1,4294967295.0,4294967295.0,0.009296682030519223,0.2,0.4,4506710399.999851,2297678399.9998517
2042.89117,aggressive_patch_campaign,214335103.99985123,-1994696897.0,2300270399.0,0.0,1906.7918695971764,1906.791869565493,2042.8911703995234,1,1,1,4294967295.0,4294967295.0,0.009145211974629306,0.2,0.4,4509302399.999851,2300270399.9998507
2042.973306,aggressive_patch_campaign,216927103.99985027,-1992104897.0,2302862399.0,0.0,1906.8740051207903,1906.874005089107,2042.9733059231373,1,1,1,4294967295.0,4294967295.0,0.008996209807579297,0.2,0.4,4511894399.99985,2302862399.9998503
2043.055441,aggressive_patch_campaign,219519103.99984932,-1989512897.0,2305454399.0,0.0,1906.9561406444043,1906.956140612721,2043.0554414467513,1,1,1,4294967295.0,4294967295.0,0.008849635320264565,0.2,0.4,4514486399.999849,2305454399.99985
2043.137577,aggressive_patch_campaign,222111103.99984932,-1986920897.0,2308046399.0,0.0,1907.0382761680182,1907.0382761363348,2043.1375769703652,1,1,1,4294967295.0,4294967295.0,0.008705448958704022,0.2,0.4,4517078399.999849,2308046399.999849
2043.219713,aggressive_patch_campaign,224703103.99984837,-1984328897.0,2310638399.0,0.0,1907.1204116916322,1907.1204116599488,2043.2197124939792,1,1,1,4294967295.0,4294967295.0,0.00856361181336626,0.2,0.4,4519670399.999848,2310638399.9998484
2043.301848,aggressive_patch_campaign,227295103.9998474,-1981736897.0,2313230399.0,0.0,1907.202547215246,1907.2025471835627,2043.3018480175933,1,1,1,4294967295.0,4294967295.0,0.008424085608669587,0.2,0.4,4522262399.999847,2313230399.999848
2043.383984,aggressive_patch_campaign,229887103.9998474,-1979144897.0,2315822399.0,0.0,1907.28468273886,1907.2846827071767,2043.3839835412073,1,1,1,4294967295.0,4294967295.0,0.00828683269265312,0.2,0.4,4524854399.999847,2315822399.999847
2043.466119,aggressive_patch_campaign,232479103.99984646,-1976552897.0,2318414399.0,0.0,1907.366818262474,1907.3668182307906,2043.4661190648212,1,1,1,4294967295.0,4294967295.0,0.008151816026816219,0.2,0.4,4527446399.999846,2318414399.9998465
2043.548255,aggressive_patch_campaign,235071103.9998455,-1973960897.0,2321006399.0,0.0,1907.448953786088,1907.4489537544046,2043.5482545884352,1,1,1,4294967295.0,4294967295.0,0.00801899917612339,0.2,0.4,4530038399.9998455,2321006399.9998455
2043.63039,aggressive_patch_campaign,237663103.9998455,-1971368897.0,2323598399.0,0.0,1907.5310893097019,1907.5310892780185,2043.630390112049,1,1,1,4294967295.0,4294967295.0,0.007888346299172112,0.2,0.4,4532630399.9998455,2323598399.999845
2043.712526,aggressive_patch_campaign,240255103.99984455,-1968776897.0,2326190399.0,0.0,1907.6132248333158,1907.6132248016327,2043.712525635663,1,1,1,4294967295.0,4294967295.0,0.007759822138520802,0.2,0.4,4535222399.999845,2326190399.9998446
2043.794661,aggressive_patch_campaign,242847103.9998436,-1966184897.0,2328782399.0,0.0,1907.6953603569298,1907.6953603252466,2043.794661159277,1,1,1,4294967295.0,4294967295.0,0.007633392011174397,0.2,0.4,4537814399.999844,2328782399.9998436
2043.876797,aggressive_patch_campaign,245439103.99984264,-1963592897.0,2331374399.0,0.0,1907.7774958805437,1907.7774958488606,2043.876796682891,1,1,1,4294967295.0,4294967295.0,0.0075090217992249565,0.2,0.4,4540406399.999843,2331374399.999843
2043.958932,aggressive_patch_campaign,248031103.99984264,-1961000897.0,2333966399.0,0.0,1907.8596314041577,1907.8596313724745,2043.9589322065049,1,1,1,4294967295.0,4294967295.0,0.007386677940644729,0.2,0.4,4542998399.999843,2333966399.9998426
2044.041068,aggressive_patch_campaign,250623103.9998417,-1958408897.0,2336558399.0,0.0,1907.9417669277716,1907.9417668960884,2044.0410677301188,1,1,1,4294967295.0,4294967295.0,0.007266327420229242,0.2,0.4,4545590399.999842,2336558399.9998417
2044.123203,aggressive_patch_campaign,253215103.99984074,-1955816897.0,2339150399.0,0.0,1908.0239024513855,1908.0239024197024,2044.1232032537328,1,1,1,4294967295.0,4294967295.0,0.007147937760687982,0.2,0.4,4548182399.999841,2339150399.999841
2044.205339,aggressive_patch_campaign,255807103.99984074,-1953224897.0,2341742399.0,0.0,1908.1060379749995,1908.1060379433163,2044.205338777347,1,1,1,4294967295.0,4294967295.0,0.007031477013880166,0.2,0.4,4550774399.999841,2341742399.9998407
2044.287474,aggressive_patch_campaign,258399103.99983978,-1950632897.0,2344334399.0,0.0,1908.1881734986134,1908.1881734669303,2044.2874743009609,1,1,1,4294967295.0,4294967295.0,0.006916913752193398,0.2,0.4,4553366399.99984,2344334399.99984
2044.36961,aggressive_patch_campaign,260991103.99983883,-1948040897.0,2346926399.0,0.0,1908.2703090222274,1908.2703089905442,2044.3696098245748,1,1,1,4294967295.0,4294967295.0,0.006804217060062691,0.2,0.4,4555958399.999839,2346926399.9998393
2044.451745,aggressive_patch_campaign,263583103.99983883,-1945448897.0,2349518399.0,0.0,1908.3524445458413,1908.3524445141582,2044.4517453481888,1,1,1,4294967295.0,4294967295.0,0.006693356525627777,0.2,0.4,4558550399.999839,2349518399.9998384
2044.533881,aggressive_patch_campaign,266175103.99983788,-1942856897.0,2352110399.0,0.0,1908.4345800694553,1908.434580037772,2044.5338808718027,1,1,1,4294967295.0,4294967295.0,0.0065843022325262485,0.2,0.4,4561142399.999838,2352110399.999838
2044.616016,aggressive_patch_campaign,268767103.9998369,-1940264897.0,2354702399.0,0.0,1908.5167155930692,1908.5167155613863,2044.6160163954166,1,1,1,4294967295.0,4294967295.0,0.006477024751820461,0.2,0.4,4563734399.999837,2354702399.9998374
2044.698152,aggressive_patch_campaign,271359103.9998369,-1937672897.0,2357294399.0,0.0,1908.5988511166831,1908.5988510850002,2044.6981519190306,1,1,1,4294967295.0,4294967295.0,0.006371495134055984,0.2,0.4,4566326399.999837,2357294399.9998364
2044.780287,aggressive_patch_campaign,273951103.99983597,-1935080897.0,2359886399.0,0.0,1908.680986640297,1908.6809866086141,2044.7802874426445,1,1,1,4294967295.0,4294967295.0,0.006267684901449382,0.2,0.4,4568918399.999836,2359886399.999836
2044.862423,aggressive_patch_campaign,276543103.999835,-1932488897.0,2362478399.0,0.0,1908.763122163911,1908.763122132228,2044.8624229662585,1,1,1,4294967295.0,4294967295.0,0.006165566040203365,0.2,0.4,4571510399.999835,2362478399.9998355
2044.944559,aggressive_patch_campaign,279135103.999835,-1929896897.0,2365070399.0,0.0,1908.845257687525,1908.845257655842,2044.9445584898724,1,1,1,4294967295.0,4294967295.0,0.00606511099294707,0.2,0.4,4574102399.999835,2365070399.9998345
2045.026694,aggressive_patch_campaign,281727103.99983406,-1927304897.0,2367662399.0,0.0,1908.927393211139,1908.927393179456,2045.0266940134863,1,1,1,4294967295.0,4294967295.0,0.005966292651299546,0.2,0.4,4576694399.999834,2367662399.999834
2045.10883,aggressive_patch_campaign,284319103.9998331,-1924712897.0,2370254399.0,0.0,1909.0095287347528,1909.00952870307,2045.1088295371005,1,1,1,4294967295.0,4294967295.0,0.005869084348554417,0.2,0.4,4579286399.999833,2370254399.9998336
2045.190965,aggressive_patch_campaign,286911103.9998331,-1922120897.0,2372846399.0,0.0,1909.0916642583668,1909.0916642266839,2045.1909650607145,1,1,1,4294967295.0,4294967295.0,0.005773459852483689,0.2,0.4,4581878399.999833,2372846399.9998326
2045.273101,aggressive_patch_campaign,289503103.99983215,-1919528897.0,2375438399.0,0.0,1909.1737997819807,1909.1737997502978,2045.2731005843284,1,1,1,4294967295.0,4294967295.0,0.0056793933582588605,0.2,0.4,4584470399.999832,2375438399.999832
2045.355236,aggressive_patch_campaign,292095103.9998312,-1916936897.0,2378030399.0,0.0,1909.2559353055947,1909.2559352739117,2045.3552361079423,1,1,1,4294967295.0,4294967295.0,0.00558685948148732,0.2,0.4,4587062399.999831,2378030399.9998317
2045.437372,aggressive_patch_campaign,294687103.9998312,-1914344897.0,2380622399.0,0.0,1909.3380708292086,1909.3380707975257,2045.4373716315563,1,1,1,4294967295.0,4294967295.0,0.005495833251362211,0.2,0.4,4589654399.999831,2380622399.9998307
2045.519507,aggressive_patch_campaign,297279103.99983025,-1911752897.0,2383214399.0,0.0,1909.4202063528226,1909.4202063211399,2045.5195071551702,1,1,1,4294967295.0,4294967295.0,0.005406290103923944,0.2,0.4,4592246399.99983,2383214399.9998302
2045.601643,aggressive_patch_campaign,299871103.9998293,-1909160897.0,2385806399.0,0.0,1909.5023418764365,1909.5023418447538,2045.6016426787842,1,1,1,4294967295.0,4294967295.0,0.005318205875431433,0.2,0.4,4594838399.999829,2385806399.9998293
2045.683778,aggressive_patch_campaign,302463103.9998293,-1906568897.0,2388398399.0,0.0,1909.5844774000504,1909.5844773683677,2045.6837782023981,1,1,1,4294967295.0,4294967295.0,0.0052315567958414,0.2,0.4,4597430399.999829,2388398399.999829
2045.765914,aggressive_patch_campaign,305055103.99982834,-1903976897.0,2390990399.0,0.0,1909.6666129236644,1909.6666128919817,2045.765913726012,1,1,1,4294967295.0,4294967295.0,0.005146319482393875,0.2,0.4,4600022399.999828,2390990399.9998283
2045.848049,aggressive_patch_campaign,307647103.9998274,-1901384897.0,2393582399.0,0.0,1909.7487484472783,1909.7487484155956,2045.848049249626,1,1,1,4294967295.0,4294967295.0,0.00506247093330221,0.2,0.4,4602614399.999827,2393582399.9998274
2045.930185,aggressive_patch_campaign,310239103.99982643,-1898792897.0,2396174399.0,0.0,1909.830883970892,1909.8308839392096,2045.93018477324,1,1,1,4294967295.0,4294967295.0,0.004979988521545947,0.2,0.4,4605206399.999826,2396174399.999827
2046.01232,aggressive_patch_campaign,312831103.99982643,-1896200897.0,2398766399.0,0.0,1909.9130194945062,1909.9130194628235,2046.0123202968539,1,1,1,4294967295.0,4294967295.0,0.004898849988764743,0.2,0.4,4607798399.999826,2398766399.9998264
2046.094456,aggressive_patch_campaign,315423103.9998255,-1893608897.0,2401358399.0,0.0,1909.9951550181202,1909.9951549864375,2046.094455820468,1,1,1,4294967295.0,4294967295.0,0.004819033439251854,0.2,0.4,4610390399.9998255,2401358399.9998255
2046.176591,aggressive_patch_campaign,318015103.9998245,-1891016897.0,2403950399.0,0.0,1910.077290541734,1910.0772905100514,2046.176591344082,1,1,1,4294967295.0,4294967295.0,0.004740517334045439,0.2,0.4,4612982399.999825,2403950399.999825
2046.258727,aggressive_patch_campaign,320607103.9998245,-1888424897.0,2406542399.0,0.0,1910.159426065348,1910.1594260336653,2046.258726867696,1,1,1,4294967295.0,4294967295.0,0.0046632804851161344,0.2,0.4,4615574399.999825,2406542399.9998245
2046.340862,aggressive_patch_campaign,323199103.9998236,-1885832897.0,2409134399.0,0.0,1910.241561588962,1910.2415615572793,2046.3408623913099,1,1,1,4294967295.0,4294967295.0,0.004587302049649365,0.2,0.4,4618166399.999824,2409134399.9998236
2046.422998,aggressive_patch_campaign,325791103.9998226,-1883240897.0,2411726399.0,0.0,1910.323697112576,1910.3236970808935,2046.4229979149238,1,1,1,4294967295.0,4294967295.0,0.004512561524420761,0.2,0.4,4620758399.999823,2411726399.999823
2046.505133,aggressive_patch_campaign,328383103.9998226,-1880648897.0,2414318399.0,0.0,1910.4058326361899,1910.4058326045074,2046.5051334385378,1,1,1,4294967295.0,4294967295.0,0.004439038740263268,0.2,0.4,4623350399.999823,2414318399.999822
2046.587269,aggressive_patch_campaign,330975103.99982166,-1878056897.0,2416910399.0,0.0,1910.4879681598038,1910.4879681281213,2046.5872689621517,1,1,1,4294967295.0,4294967295.0,0.004366713856624368,0.2,0.4,4625942399.999822,2416910399.9998217
2046.669405,aggressive_patch_campaign,333567103.9998207,-1875464897.0,2419502399.0,0.0,1910.5701036834178,1910.5701036517353,2046.6694044857657,1,1,1,4294967295.0,4294967295.0,0.004295567356211979,0.2,0.4,4628534399.999821,2419502399.999821
2046.75154,aggressive_patch_campaign,336159103.9998207,-1872872897.0,2422094399.0,0.0,1910.6522392070317,1910.6522391753492,2046.7515400093796,1,1,1,4294967295.0,4294967295.0,0.0042255800397276305,0.2,0.4,4631126399.999821,2422094399.99982
2046.833676,aggressive_patch_campaign,338751103.99981976,-1870280897.0,2424686399.0,0.0,1910.7343747306456,1910.7343746989632,2046.8336755329935,1,1,1,4294967295.0,4294967295.0,0.004156733020685384,0.2,0.4,4633718399.99982,2424686399.9998198
2046.915811,aggressive_patch_campaign,341343103.9998188,-1867688897.0,2427278399.0,0.0,1910.8165102542596,1910.816510222577,2046.9158110566077,1,1,1,4294967295.0,4294967295.0,0.004089007720315234,0.2,0.4,4636310399.999819,2427278399.9998193
2046.997947,aggressive_patch_campaign,343935103.9998188,-1865096897.0,2429870399.0,0.0,1910.8986457778735,1910.898645746191,2046.9979465802217,1,1,1,4294967295.0,4294967295.0,0.004022385862549509,0.2,0.4,4638902399.999819,2429870399.9998183
2047.080082,aggressive_patch_campaign,346527103.99981785,-1862504897.0,2432462399.0,0.0,1910.9807813014875,1910.980781269805,2047.0800821038356,1,1,1,4294967295.0,4294967295.0,0.003956849469090953,0.2,0.4,4641494399.999818,2432462399.999818
2047.162218,aggressive_patch_campaign,349119103.9998169,-1859912897.0,2435054399.0,0.0,1911.0629168251014,1911.062916793419,2047.1622176274495,1,1,1,4294967295.0,4294967295.0,0.0038923808545612056,0.2,0.4,4644086399.999817,2435054399.9998174
2047.244353,aggressive_patch_campaign,351711103.9998169,-1857320897.0,2437646399.0,0.0,1911.1450523487154,1911.1450523170329,2047.2443531510635,1,1,1,4294967295.0,4294967295.0,0.00382896262172827,0.2,0.4,4646678399.999817,2437646399.9998164
2047.326489,aggressive_patch_campaign,354303103.99981594,-1854728897.0,2440238399.0,0.0,1911.2271878723293,1911.227187840647,2047.3264886746774,1,1,1,4294967295.0,4294967295.0,0.003766577656811792,0.2,0.4,4649270399.999816,2440238399.999816
2047.408624,aggressive_patch_campaign,356895103.999815,-1852136897.0,2442830399.0,0.0,1911.3093233959432,1911.309323364261,2047.4086241982914,1,1,1,4294967295.0,4294967295.0,0.0037052091248647966,0.2,0.4,4651862399.999815,2442830399.9998155
2047.49076,aggressive_patch_campaign,359487103.999815,-1849544897.0,2445422399.0,0.0,1911.3914589195572,1911.391458887875,2047.4907597219053,1,1,1,4294967295.0,4294967295.0,0.0036448404652306707,0.2,0.4,4654454399.999815,2445422399.9998145
2047.572895,aggressive_patch_campaign,362079103.99981403,-1846952897.0,2448014399.0,0.0,1911.4735944431711,1911.4735944114889,2047.5728952455192,1,1,1,4294967295.0,4294967295.0,0.0035854553870741934,0.2,0.4,4657046399.999814,2448014399.999814
2047.655031,aggressive_patch_campaign,364671103.9998131,-1844360897.0,2450606399.0,0.0,1911.555729966785,1911.5557299351028,2047.6550307691332,1,1,1,4294967295.0,4294967295.0,0.0035270378649853366,0.2,0.4,4659638399.999813,2450606399.999813
2047.737166,aggressive_patch_campaign,367263103.9998131,-1841768897.0,2453198399.0,0.0,1911.637865490399,1911.6378654587168,2047.7371662927471,1,1,1,4294967295.0,4294967295.0,0.0034695721346547324,0.2,0.4,4662230399.999813,2453198399.9998126
2047.819302,aggressive_patch_campaign,369855103.9998121,-1839176897.0,2455790399.0,0.0,1911.720001014013,1911.7200009823307,2047.819301816361,1,1,1,4294967295.0,4294967295.0,0.003413042688619578,0.2,0.4,4664822399.999812,2455790399.999812
2047.901437,aggressive_patch_campaign,372447103.9998112,-1836584897.0,2458382399.0,0.0,1911.802136537627,1911.8021365059446,2047.9014373399752,1,1,1,4294967295.0,4294967295.0,0.0033574342720788415,0.2,0.4,4667414399.999811,2458382399.999811
2047.983573,aggressive_patch_campaign,375039103.9998112,-1833992897.0,2460974399.0,0.0,1911.8842720612408,1911.8842720295586,2047.9835728635892,1,1,1,4294967295.0,4294967295.0,0.003302731878776692,0.2,0.4,4670006399.999811,2460974399.9998107
2048.065708,aggressive_patch_campaign,377631103.9998102,-1831400897.0,2463566399.0,0.0,1911.9664075848548,1911.9664075531725,2048.065708387203,1,1,1,4294967295.0,4294967295.0,0.003248920746952946,0.2,0.4,4672598399.99981,2463566399.99981
